date,Cluster,Available Channels,Interference,Elevation,Population,Density,TVWS Range (km),Signal Strength (dBm),Spectrum Utilization (%),Temperature (°C),Humidity (%),Interference Level,Failure Rate (%)
2021-05-29,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,55.3683039382155,75.08525073667514,16.274294263892553,73.04417642582968,Low,2.3173060960031093
2021-05-29,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,76.41402869383333,98.77515402564023,23.503444373105452,72.96374084897789,Medium,1.225111148588001
2021-05-30,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,25.721880424664526,83.89089035963117,20.412698176611194,46.10161829718969,Medium,2.654748235937856
2021-05-30,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,39.99483162481412,63.69439074256715,27.067128075594532,66.02229181597264,Low,4.896798032017904
2021-05-30,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,20.07413887480839,71.08372897259237,15.16335322515559,50.6174949032704,High,4.015863924492047
2021-05-30,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,84.29470825160138,91.33584380138143,29.310981323030052,61.767181116071356,High,3.8110706260828846
2021-05-31,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,52.873459962132664,63.28213418396553,21.414531580237533,87.00472787186848,Low,3.7144680028292236
2021-05-31,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,88.85349889777376,61.540193260582456,24.136055237793578,83.07068647781725,High,4.162761397400732
2021-05-31,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,75.96664251681604,97.00487049581231,33.29363491517217,86.57447048366294,High,4.831900304293938
2021-05-31,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,94.74610592757827,83.16270536983095,25.76815662746981,34.48910119524297,High,0.6661631744370339
2021-06-01,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,44.65347513563362,79.23633052833361,16.009259733267932,72.95310682494105,Low,1.7938648835916307
2021-06-01,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,82.27241391911947,94.90710786514288,34.839307073499924,73.86927470644984,Low,3.223408463558101
2021-06-01,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,36.69320379260179,91.38490192426244,22.98172920898368,78.83002786596803,High,2.580559083196991
2021-06-01,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,33.37037893423454,84.24893973655618,29.071683777175423,32.74585074648691,High,3.151560115340917
2021-06-02,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,20.52468368634542,94.31907482888779,25.130253566075638,66.30391113814707,High,3.0276881100721056
2021-06-02,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,18.415894123207927,88.50426780744304,32.3055077588311,33.13764983527307,Medium,0.8915392346670986
2021-06-02,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,68.93059347307289,57.239225496796855,30.983949641330085,86.653012893926,Medium,0.014182534510807645
2021-06-02,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,51.958874883832436,72.23056911939535,26.616518981386477,82.40486897756995,Medium,4.3709266350190905
2021-06-03,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,80.66401735375679,81.57061890744505,17.081256013706664,80.62668755656085,Medium,0.8074941332156766
2021-06-03,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,89.41481774157353,76.10018343653182,23.51842331020401,72.92552410858505,High,2.7079117071228747
2021-06-03,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,10.37177571909536,58.77783467876249,34.502420935530374,87.73244384587343,Low,3.6141641831548164
2021-06-03,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,91.13141463873916,77.98793971835273,17.692979712379813,81.82137604780426,High,4.85659042663521
2021-06-04,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,30.298715239106585,54.823613406473726,19.42224609333619,30.73850430389214,Medium,0.9580199137567287
2021-06-04,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,90.19191145165345,55.9348676303595,22.094145354948225,66.43149448906394,High,4.487784825770423
2021-06-04,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,94.64475271901748,92.98352517287721,26.59679873683251,50.638258274931125,Low,3.891026846141733
2021-06-04,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,14.966517995909616,66.46965590347935,30.40425406317685,41.8788363700951,Low,4.486626441618357
2021-06-05,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,87.91969432007316,64.14606977677424,26.611366045419025,86.31943625944352,High,0.23918921300865262
2021-06-05,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,58.724612834495424,78.70400209152486,27.429280378845093,54.29198716118395,Low,3.8810475488607166
2021-06-05,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,29.67496076857605,90.28811823056151,23.307153226049355,33.18217428805381,Medium,3.4881557676852535
2021-06-05,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,57.56198470088915,72.26673556353857,31.942826954053942,57.79003716409581,Low,1.9244375054500298
2021-06-06,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,61.47336239830226,83.8254314772157,32.31862250522738,54.31155075640334,Low,3.117150852148756
2021-06-06,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,91.22320919425785,57.43305024934679,32.39839563867508,68.30709964922112,Medium,0.9683036956749103
2021-06-06,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,66.37041089597443,92.63588686285186,23.780946584739198,49.291640030367674,Medium,4.894634880518403
2021-06-06,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,41.92071809210998,91.89127772012347,18.663930780016496,47.81118205393716,Low,0.6287803176912455
2021-06-07,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,61.51725762311533,64.90755459478524,16.612835838028076,69.42793756235632,Medium,2.5447076950111414
2021-06-07,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,94.31140797549406,74.77850920872801,16.80349498806343,81.97505020244954,Medium,2.4774243391005633
2021-06-07,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,89.74130693160984,90.18813908057817,27.84934058460255,88.67486096487829,High,3.554967724511876
2021-06-07,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,56.34489402930784,64.93295506662615,15.090512226259582,39.836056036540796,Medium,3.7591428510508886
2021-06-08,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,26.279102515672303,65.96014749776432,32.07030460793523,81.43823383090373,Low,4.360916331069817
2021-06-08,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,84.36834786736235,93.78165518605549,27.253600479769286,51.723614363286245,Low,0.050353700370014964
2021-06-08,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,87.75874424430651,69.58239386701088,25.036495701889148,87.58745148858142,High,1.3316409625925385
2021-06-08,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,65.81884563038287,70.24486081196342,15.101386453182883,52.36545864001649,Low,2.2940295201304783
2021-06-09,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,33.8260059628638,91.2564702427555,22.782057062323283,63.5494355813118,Medium,2.003339376585138
2021-06-09,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,96.84958600267669,81.55407716575938,29.433461762202455,57.86090987645278,Medium,2.4480253473763405
2021-06-09,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,14.103462128831383,84.0331230419808,28.391785196131643,88.78109257103736,Low,0.5365416310714077
2021-06-09,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,38.75452029261356,81.71887370072197,19.806458923060873,77.56159750299389,Medium,1.2905652199480988
2021-06-10,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,22.031289857905378,59.949803073969974,21.66925217813465,41.21863424197471,Low,2.2428743342589748
2021-06-10,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,62.96163156728606,91.75743670260438,15.32257908903663,42.29253943722713,Medium,2.8849476804140255
2021-06-10,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,90.86884986025262,51.59243847954782,20.103912258144213,35.156563848111475,Low,3.4508528065212416
2021-06-10,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,75.4162114790049,70.3187730912045,15.56814368175814,63.66402937398111,High,1.4554252103473537
2021-06-11,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,11.086196939711629,75.54722508766193,24.362657207420195,48.20093141510934,High,4.20883758888244
2021-06-11,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,86.54472059189489,97.23678597547709,34.24676174179469,49.237307989894106,High,4.544868167119135
2021-06-11,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,99.80664379833937,51.737755227858216,33.482080193535545,45.44698768358996,Low,3.538590538668792
2021-06-11,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,24.178580382280114,62.00327623859474,23.27611421837252,62.8527309841208,Low,1.508396354070023
2021-06-12,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,28.886717241192382,57.92784023644655,31.732313115964597,72.143566303163,Medium,1.0546952150923035
2021-06-12,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,13.615749011427322,97.06779145763456,16.11291775390065,79.84430420374596,High,0.2799748923298456
2021-06-12,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,55.152043983654956,75.24733587690874,26.80416438867045,52.58492007257566,High,1.7613532639731417
2021-06-12,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,92.75244509427624,65.5466846680431,24.598235047015613,88.64130426056182,Medium,1.055813169360038
2021-06-13,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,61.75322836952931,63.85904490523636,34.474954811125976,55.36479038439258,High,0.2783123249971975
2021-06-13,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,98.51221665309654,54.984805670314586,27.933468544427114,31.86281070245293,Low,1.529534081536087
2021-06-13,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,83.15647336729583,80.24921935101662,23.88838993384099,36.321257126421045,Medium,3.5181153390164153
2021-06-13,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,71.55220073753128,79.3656985608315,21.537141852810986,64.1476958010891,Low,0.3157408401232559
2021-06-14,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,72.19252897188844,93.83172586717532,33.00158201922295,54.68030030412857,Low,0.3956175195724765
2021-06-14,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,46.21937713538536,60.01952754356563,31.208253589659897,41.3259335831841,Low,2.6557915717856204
2021-06-14,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,93.60812920428498,77.48148312184058,27.823650249841158,74.66927333267898,Low,4.585267763007622
2021-06-14,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,96.98238827556172,98.31432385866678,26.55543682868958,49.68351856477497,High,1.0650726821768115
2021-06-15,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,85.2968394829263,71.15732276014239,32.08062236611508,36.513600522642506,Medium,4.633193162779183
2021-06-15,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,43.14871224672694,79.17584826125437,32.95448859139127,66.94850164855853,High,1.4259059165431698
2021-06-15,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,58.5927794529673,50.01702220417856,24.78620425571839,35.54788524299542,High,4.825644117402195
2021-06-15,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,16.41210470140056,75.65019047109779,22.061021595466947,57.93872460688891,Medium,2.7412196451551143
2021-06-16,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,67.15747811972669,91.25109493872134,17.028299147449605,89.4128173265467,Medium,1.8707005985334404
2021-06-16,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,72.24864754603234,98.08244939931315,34.30639944757236,86.94012774441754,High,3.3062020810391357
2021-06-16,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,34.86415630305308,62.58747126503235,29.613145396740098,47.63881993059282,Medium,2.819506488458891
2021-06-16,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,71.5566483319379,88.02877613236384,15.663955008682288,56.37450845944137,Medium,3.3446202057999606
2021-06-17,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,11.47211760427491,67.7619337936104,21.65657840564898,57.026082711829694,Medium,4.629972961526397
2021-06-17,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,43.06729413855215,84.64586350243133,26.372368739392137,47.016040135743495,High,0.5646636469445983
2021-06-17,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,10.096141676923253,54.01122496110033,19.18443490377939,51.711931256025515,Low,2.987289159953413
2021-06-17,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,49.068724225675275,72.05930450190382,20.918129368075515,65.10390238183555,Low,0.6675251670255344
2021-06-18,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,66.7715054969859,58.116039186900025,34.9607239771035,35.5759191855832,Low,2.3238264616191073
2021-06-18,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,16.909454535462487,90.23273108192397,26.75241703165934,71.8563032327304,High,4.533260773933575
2021-06-18,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,83.69502697419702,76.72941807858173,19.05331311143811,36.201357356721815,Low,3.82933317617295
2021-06-18,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,47.877993264039674,96.0543679126731,32.61975001344801,82.78722046445901,Low,2.9836712866097734
2021-06-19,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,17.71177653316262,65.41314596698928,33.18529602443921,60.78203671006986,High,4.92566830605137
2021-06-19,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,27.371505800262714,90.82298734771166,16.465852255501307,83.81142848182515,Medium,2.799888160838714
2021-06-19,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,19.85091685332747,99.49072679954524,33.56396967670506,52.20132955281242,Medium,4.536962323220145
2021-06-19,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,75.89205059424775,53.33863617985528,30.0184985665256,51.22404540419247,Medium,2.571614886807702
2021-06-20,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,76.38722205450523,81.03360009622192,29.888658190061697,61.873369604980255,High,4.469154595686478
2021-06-20,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,71.63457101223926,74.3119942150575,28.608526662944982,83.98803777256632,Low,0.1323914590600861
2021-06-20,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,84.9354998477436,91.66549077719233,15.773806649096905,59.455510818769255,Low,2.8135682727646287
2021-06-20,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,26.97307739317286,77.99685987874099,27.2775306451463,82.12214196049004,High,0.31981955637511883
2021-06-21,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,35.32970512629892,69.33430679877127,23.08614916541342,75.94750550239306,Medium,3.072693268066157
2021-06-21,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,60.14415373337302,65.67803165745009,28.83759306705916,50.53260856339948,Low,1.4502634745465548
2021-06-21,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,39.080660761581555,95.12102873848896,22.124437291469043,85.19736085053859,High,2.2626954763548106
2021-06-21,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,86.06421042975394,98.94939406918677,21.17954662148336,44.38162133947317,Low,3.8765973050205904
2021-06-22,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,83.68419293724594,70.19330938970005,21.488044437312944,68.57006233674196,High,2.8435332259559876
2021-06-22,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,63.397576998896355,53.32693203958676,34.5666783922145,61.605251430286806,Medium,2.0837240171435734
2021-06-22,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,49.1147353511032,92.8146175705224,20.500122719167962,71.55918387414779,High,4.324218897130053
2021-06-22,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,53.34820963229948,58.04920685556287,27.08063551467188,62.614625730048175,Medium,4.376963147451002
2021-06-23,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,56.17011065973566,74.83939566507784,15.687823536037895,63.80165357109351,Medium,0.15202075596765507
2021-06-23,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,20.543925923590955,78.58790877794524,25.486958139505774,73.25413713541717,Medium,0.8239079594861605
2021-06-23,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,10.944702515775932,81.21909009028236,31.48459560361571,32.33407717981265,High,3.2836817737508674
2021-06-23,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,60.62803840108087,96.63910270661624,27.553842513769805,67.99734742980871,High,2.4928705156832964
2021-06-24,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,86.99723994528729,62.465073390317706,31.128702646538834,36.52526543055036,Medium,4.268638811528414
2021-06-24,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,29.607218360197997,77.11714079518347,30.421688455523537,79.34979003491458,High,4.252791161728017
2021-06-24,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,86.98434967537221,68.1281670866125,29.177054729281622,58.52800376983032,Low,2.4711342037332216
2021-06-24,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,10.035406029186662,83.11395994479369,32.13668572686598,47.78460261032522,Low,3.755778152162661
2021-06-25,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,95.04698858995964,99.73861285812495,25.266175744778923,52.22151042342625,Medium,0.055912434207399664
2021-06-25,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,77.37303091104687,64.97413796398183,29.94053302230416,83.31900376474579,High,2.0503107587774636
2021-06-25,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,74.48907394544352,52.013482711732586,29.271612607201007,87.0001945136817,Medium,4.586668109615426
2021-06-25,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,15.928482820555123,69.26807874582582,17.84096873662182,58.86305014356283,Medium,2.2052430161477443
2021-06-26,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,13.12408979243644,52.47942351371857,17.384263035699018,46.587041981684955,Medium,2.4632962177436277
2021-06-26,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,69.71791012379435,71.4020921851275,16.697317446849784,79.58298107656915,High,1.7287194619914337
2021-06-26,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,90.05118029328652,59.02743279843838,27.774903309354514,60.687468075647445,Low,3.8865448695746414
2021-06-26,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,43.75022427298782,65.15396149998166,20.566385314949418,58.60397687846588,Low,1.613850436918804
2021-06-27,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,57.933702883269255,68.6276721308244,29.761564439628437,39.45090683829907,High,3.0824906864504857
2021-06-27,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,47.437593298043716,64.7020160731562,22.841214827625475,42.38130426871663,Medium,2.2667903089877863
2021-06-27,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,67.306728598315,77.45998719229075,19.078725547531818,79.7989987997271,High,2.5372798454846763
2021-06-27,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,63.76566114701897,69.72740720854333,31.057469043915603,47.75790181598004,High,2.8860845442153513
2021-06-28,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,42.41256665585883,74.94355651657773,30.637458076536085,37.338799957091766,High,1.6938489862910928
2021-06-28,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,10.953186014089301,62.86628020037529,17.415608612609645,75.38769801958894,Medium,3.358295898504781
2021-06-28,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,44.593190586890415,75.56158043728867,31.59142126857709,76.44104537080256,High,1.0047389578361043
2021-06-28,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,71.40612994838148,91.2229744693201,29.521205408517268,40.731503839896845,High,3.5273230423152233
2021-06-29,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,90.30601311505252,90.03357748454593,30.429204074734315,41.4537383095848,Medium,3.6074462431051133
2021-06-29,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,41.658944601851616,66.794176231599,34.85130523605533,70.05350982519546,Low,3.8990931435002216
2021-06-29,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,56.956753574425875,63.05448592825085,19.175151159217823,46.93361227323307,High,4.380081126037435
2021-06-29,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,39.52585478093999,81.39677673430032,23.90586081654762,33.04899582993252,High,4.360869766178588
2021-06-30,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,75.06691174392527,89.57337666654568,16.623098720342565,63.5115033253183,Low,2.347074954779864
2021-06-30,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,42.46519159985463,59.1714571143089,26.85944478105366,37.64117108687978,Medium,2.97500612858633
2021-06-30,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,45.848135790733075,87.06068156882594,33.54014959168775,62.021085098264,Low,1.210895860705013
2021-06-30,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,79.94704852180398,51.95392321425052,16.025598087672414,64.41351338704307,Medium,1.0676164748708146
2021-07-01,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,66.71468222434785,67.35496512160194,29.262275087380054,58.02985611435863,High,2.325218472102901
2021-07-01,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,39.47024676972787,79.0332896318876,19.657171677267442,49.359777017227756,Low,3.422001939198109
2021-07-01,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,65.69508859418596,65.85638501326105,24.106266275143582,42.080545469626045,High,0.9663256291325945
2021-07-01,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,34.60813429540469,78.78459818010622,29.477661501545505,69.33695653823625,Low,2.236026462468611
2021-07-02,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,92.39725257344352,64.01844945224312,20.628485596909414,68.31002343297006,Medium,2.8934347556112927
2021-07-02,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,51.827974215380586,85.30787349970224,23.498039361848125,78.26667811854651,Medium,0.8053417645740986
2021-07-02,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,62.70659101167994,93.01200515757493,33.45123741538663,80.348875060578,Low,2.9901002898401132
2021-07-02,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,72.54051993878429,72.69453865992254,32.09508745484139,74.47980231759061,Low,2.5981619359469743
2021-07-03,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,59.03881174861926,67.98541757684524,17.71110802351242,81.269096947646,Low,0.6340816432513986
2021-07-03,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,50.66664578108598,54.24554543857361,22.235865536799647,86.52906414406672,High,0.8183728541553399
2021-07-03,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,43.502967295220074,65.29463783550048,32.323708922871376,83.0077988741027,Medium,3.2266899550251895
2021-07-03,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,32.75401319653439,86.74385656989158,25.86429869528332,68.49886369335937,High,0.0021993286970500847
2021-07-04,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,60.85184662537544,77.14900531012884,34.13891055166168,88.54556693939547,Low,4.823086914809535
