date,Cluster,Available Channels,Interference,Elevation,Population,Density,TVWS Range (km),Signal Strength (dBm),Spectrum Utilization (%),Temperature (°C),Humidity (%),Interference Level,Failure Rate (%)
2023-03-12,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,25.92225150254699,65.09863061418872,32.298632315779074,53.20978488822181,Medium,4.4068672319620275
2023-03-12,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,81.02561625889265,64.95143854027748,16.861956694381853,36.678210802399185,Medium,1.0448737247620044
2023-03-12,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,77.15267184725674,78.21167654471154,15.37627114905071,38.073661013469206,Low,3.263678322090222
2023-03-13,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,24.73282411975226,58.39630301402416,30.78032071528134,33.90609124300605,Low,2.0603488768421716
2023-03-13,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,28.01557925982537,90.53787454092394,16.038394784421154,52.81667697508651,High,1.0776245770632769
2023-03-13,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,94.82560330377152,94.88216016854653,25.75327669037307,58.33366907689384,Medium,4.83448122503053
2023-03-13,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,56.552439799384,59.95840445769897,19.679446671978617,87.69102755227956,Medium,1.8433556313249857
2023-03-14,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,49.07539177232504,54.04734059647315,31.448811649527553,60.37215617014766,High,2.25639878386871
2023-03-14,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,24.830030129603205,59.92998988856064,33.23045505337643,79.49905416675627,Medium,3.227634682037148
2023-03-14,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,81.17521356414527,60.409584833281805,31.236389158195557,51.24585498796021,Medium,2.942555010759896
2023-03-14,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,91.62597987989106,50.43869354432058,21.73062285122174,72.61443347329619,High,4.209004422908552
2023-03-15,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,71.86110873143699,94.15231448219834,24.209866208746313,72.02151066896886,Low,1.0177193978494492
2023-03-15,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,31.17735369345434,68.45320218915543,19.99624375224952,38.28717706616736,Medium,1.0594957543231067
2023-03-15,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,14.422942279782333,79.6166864976334,17.24411187860869,32.319561785473226,Medium,0.09540255113433704
2023-03-15,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,13.414124834660372,54.19685600072657,23.913685171202488,87.63070723209626,Medium,2.9825011345030266
2023-03-16,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,79.23631596976111,80.61017637382564,30.27521753446129,55.31523163451044,High,1.0227378187955483
2023-03-16,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,14.281832581841257,90.79937374725338,22.344422243645084,36.623018022709985,Low,4.242966073132497
2023-03-16,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,69.12303990591018,77.07408021613283,32.2999517431176,30.19801601431222,Low,3.1880794774682877
2023-03-16,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,64.49457784007313,96.65973531117406,26.43477104550304,52.027802049330276,High,4.349836802377389
2023-03-17,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,61.09578562489825,81.3138330423443,24.150992937713305,47.67891539161231,Medium,2.7892651896915797
2023-03-17,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,29.398981040626246,72.7967111677321,30.295449205333867,52.813406045956455,Medium,3.3458157104755295
2023-03-17,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,61.61490400721444,89.22153667787317,20.471092508370152,41.50974438406252,Low,3.8047226525491653
2023-03-17,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,78.31250182792668,97.10886083486368,32.57488665783154,50.976148474893265,High,1.524156596921781
2023-03-18,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,59.065700553012654,56.919475201316196,26.463675417265712,85.64470293770992,Low,0.7919653402976696
2023-03-18,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,74.60753630613442,88.5504896962712,26.169328626632314,59.44560967433678,Low,4.595239452432865
2023-03-18,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,26.52653501572971,60.79297440845346,31.54122092657348,48.58085526200327,Low,4.655178432382139
2023-03-18,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,66.65046140384149,79.02343796841815,31.33196046056794,67.43296695452557,Low,1.4044901467925637
2023-03-19,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,32.34750918091633,63.83990328169147,34.96907225126692,85.53407787303948,Low,2.56598706428258
2023-03-19,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,15.325088966156414,70.30810793039034,17.64201819922641,42.28121821939801,Low,1.724155787899323
2023-03-19,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,63.55224569467287,57.69077191144816,17.614009743216364,76.03279339464432,Low,4.1564575777112855
2023-03-19,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,51.63787664667584,97.97380646168119,16.88562748682947,88.77459891316536,Low,3.328194146761945
2023-03-20,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,59.22675721316986,82.3066540451049,30.433479725297225,62.35313351521881,Low,4.603303224950813
2023-03-20,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,46.08474665112703,70.29609700657285,32.62673092659356,78.07227044612168,Low,1.8200265709034071
2023-03-20,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,45.931762514449375,82.2116445747394,21.184530141161275,74.48725875215294,Low,4.799426067164396
2023-03-20,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,97.10678837052626,82.25775987058846,29.171506659432303,44.60186024281756,Medium,1.131996357178684
2023-03-21,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,36.56726971220254,99.58763580901737,29.39201076160821,66.18042723285996,High,2.940918553331028
2023-03-21,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,48.4679282998736,83.97436900908176,34.696151917530614,73.87923077589218,Medium,4.396832408880086
2023-03-21,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,77.53340014670789,87.76190634922938,26.81648774136503,47.746443087955775,Low,4.5501430701676675
2023-03-21,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,15.048689421250005,86.60207386604374,29.933766875298318,59.142767554467625,Low,3.705472418181021
2023-03-22,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,33.36408244222342,68.67379865831904,24.209086950604902,37.959949087709354,Medium,4.215504959675516
2023-03-22,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,29.688623793267364,85.9970175825243,25.006002634333928,78.0948138281247,Medium,1.8054838120578034
2023-03-22,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,27.531793844143113,65.04244975146814,33.11932550836835,78.14719491614551,Medium,1.5980787871605773
2023-03-22,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,48.16222484951368,70.60923644889888,33.02230223044896,89.63121098940334,Medium,2.727641293135394
2023-03-23,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,67.92475973789855,69.19999616791253,17.189388645267336,79.12437286752896,Low,0.10703858162856518
2023-03-23,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,51.33527065740533,82.7815352666459,33.75194451070088,79.96118027434794,Low,1.0444864074337046
2023-03-23,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,75.13031391866691,70.0019764608854,34.98667522814719,47.92390496802289,High,0.06471088483366084
2023-03-23,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,10.773607374737903,73.40484070534472,34.61732509537863,48.12603888608799,Low,1.3939437615051409
2023-03-24,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,86.04019790636826,59.63534821909907,19.910523430195312,38.788656671873724,High,0.3946580251553755
2023-03-24,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,11.287519616214544,94.40576200754631,17.48191698491215,39.078725017897014,Medium,0.18536876404380123
2023-03-24,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,88.45047111966275,85.87056555444455,16.94791151673886,44.64056207098572,High,2.675409513276766
2023-03-24,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,58.09405331859839,76.99428290114646,20.012770223693476,74.4759893993391,Medium,0.46245518735552277
2023-03-25,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,92.134127513815,56.50867772969417,19.70713398045377,38.64296341492398,High,2.0477777017690686
2023-03-25,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,37.96530358149353,81.11136733379097,24.335815750915856,71.03021529018233,High,0.9497384286653244
2023-03-25,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,11.730715669927383,51.1756918756341,16.906775134461252,68.25450189493966,Low,2.5710608478361205
2023-03-25,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,47.04080916450874,84.00618490284957,33.043154785651026,52.32623839189534,Low,4.715391481725811
2023-03-26,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,74.17724427555996,75.15486429028586,34.20473275953808,73.55346052275411,High,1.3176044940662863
2023-03-26,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,73.60921845795278,53.33389400966746,21.571480152118458,32.56646196319776,Low,1.8048297955165344
2023-03-26,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,83.19770061234077,91.95074616753209,31.899263966760724,61.07562103244885,Medium,2.1759593698156507
2023-03-26,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,30.31220590283987,79.44906158356879,27.479043229220466,62.8280617906371,Low,3.082014207823482
2023-03-27,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,12.315210744483771,61.02108465075228,23.675631593765118,64.96575197119937,Medium,4.759205039461446
2023-03-27,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,89.66861296618174,68.11481431557495,16.859327652757866,53.2444182356148,Low,4.4534288998598965
2023-03-27,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,29.36773269103901,55.96476366477936,28.151746023587123,62.578999693472056,High,2.5547335078236575
2023-03-27,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,32.04270533256783,53.273821431419634,30.49494457679296,63.258755480229176,Low,2.309859280753675
2023-03-28,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,64.69600979715567,66.30784496166741,19.257677753471615,61.9957724573259,Medium,1.000994577656379
2023-03-28,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,50.185256623271925,95.4579682592079,28.861638205196115,76.25050397735077,Low,1.3707745198303618
2023-03-28,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,68.53296785638221,80.22131579677298,32.51550409914557,61.45047151250803,Low,4.7196513008554515
2023-03-28,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,75.6816053193727,75.82946137804308,23.776059465602856,39.03196808319304,High,1.4201848398356371
2023-03-29,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,43.73339638062963,62.305872995286805,32.91633072449841,69.73291596303295,Medium,4.052242017773238
2023-03-29,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,99.31403796472958,51.78795910290539,26.386969919779183,76.14782584767065,Low,4.839049750148955
2023-03-29,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,88.93199123545068,94.0800978624925,33.53218406416279,86.99900931195327,Medium,2.5598476710658224
2023-03-29,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,37.908122033248056,57.03041947714868,32.991451711880664,50.62743772470197,Medium,4.172117823629917
2023-03-30,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,30.061242074649293,70.78298234201645,19.25277313464022,47.16257105216604,Medium,3.952425467555699
2023-03-30,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,94.69860602980465,76.83731245528335,18.2326318784209,32.694332415916406,Medium,2.8615988310578615
2023-03-30,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,10.925463058270592,98.79781507644385,34.511709942481374,57.36926386476295,Low,1.442045645602893
2023-03-30,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,87.16216051976373,53.81907410731357,17.651287426097138,55.96067937594708,High,2.646625016749151
2023-03-31,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,54.26914690603822,52.92870413940361,26.56553930001208,63.541578734657215,Medium,2.8004199244611105
2023-03-31,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,27.89267410189651,92.69547511342009,32.52783944790562,61.1121427937119,Low,3.159630660394768
2023-03-31,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,65.57682739586983,57.05698298398977,17.106122024015345,79.56598763415222,High,0.8150054973869225
2023-03-31,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,44.49233163163489,57.37193255024234,23.49058205021051,55.730945462588494,Medium,3.4186799251387496
2023-04-01,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,57.082858155523965,68.1073655038259,28.698778802987377,68.24548253853283,Medium,1.8999792871854757
2023-04-01,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,97.3665673959319,91.64953464081553,28.418076228996767,60.79781258333213,Medium,1.0376042739478155
2023-04-01,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,59.53134547185347,82.19422286414105,32.77852515135979,85.05603705326584,High,4.019368513634086
2023-04-01,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,58.74624903544423,62.27666192704415,30.22187680588047,60.31949360768763,Low,4.188353939828341
2023-04-02,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,81.84907701379164,71.1171187183636,18.333327953599238,69.39054172677943,Low,2.1182162201421564
2023-04-02,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,21.082339198362305,78.64115828654492,30.08212890926721,54.410444288505104,Low,3.443325815954449
2023-04-02,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,31.5385636751325,81.97953382855158,22.44965573798095,64.91061991524947,Low,3.6068397484332873
2023-04-02,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,30.812060826139888,52.13074715085166,25.38443640270703,45.07452499356849,Low,2.733786278300497
2023-04-03,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,44.53851051478496,76.77101030722655,26.01229745003653,42.00057822414571,High,3.2209064809485066
2023-04-03,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,10.73397490640577,84.91492096065741,27.630975886191315,74.74036273992706,Medium,1.467470907430329
2023-04-03,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,33.701083312357255,77.86702699628621,23.785041240874243,76.62298825580378,Low,0.8192385177639178
2023-04-03,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,94.05064990557116,90.58465954495915,20.946700684984894,40.720667824597776,High,2.218638435852159
2023-04-04,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,31.5181596916414,66.10546943329065,32.88521717481152,68.5807142305726,High,3.9717903262232506
2023-04-04,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,36.47976538976994,96.78880491262899,31.021830119105328,62.07521486590198,Medium,2.335460624072513
2023-04-04,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,44.82350137977955,70.17962275976333,30.055467747680577,33.32310779355262,High,0.7511977510866208
2023-04-04,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,56.04709207894068,98.24303678229315,19.968806159149324,44.97742232136814,Low,1.3979751846843653
2023-04-05,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,94.7321540911667,84.30276163775738,25.921210804112068,83.52160656500472,Low,4.705634149586162
2023-04-05,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,80.78559129653408,60.38039622847834,21.944061220527995,63.27494339630607,Low,4.963117285887889
2023-04-05,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,94.36380396508271,72.40847201702113,17.89901761806353,50.18714526861972,Medium,2.1371495707120713
2023-04-05,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,32.947568777269915,69.66848242766474,24.723744887832467,86.5645988515903,High,0.20507009663978892
2023-04-06,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,74.16768711038245,74.4185224058423,24.29896258354124,42.95699549771548,Low,3.532913266005651
2023-04-06,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,64.61603841891916,61.51624443602732,22.327608339969508,55.965921496510795,Medium,2.2368867940057156
2023-04-06,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,63.17378138132351,86.41212295112794,24.57013284775595,40.49061753130374,Low,3.7792740569051873
2023-04-06,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,13.863151125860353,68.90420130810246,27.868961136892494,72.20333563974015,Medium,1.7338706354639621
2023-04-07,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,32.99212975276885,75.60186978674508,33.66237123509817,42.78759694631981,High,2.7431312112259723
2023-04-07,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,94.34393832772956,83.90846714901782,24.092432615257948,61.13479144678607,High,0.4958692448409391
2023-04-07,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,70.86980604823937,69.06918666637112,17.27069953992023,59.833708798642306,Medium,1.945993494648611
2023-04-07,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,97.03290311886983,70.65083927245868,25.792718719387544,39.50953996816316,Low,3.1562694562549143
2023-04-08,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,35.096080325823735,82.77248567111315,19.82864983521668,32.774981773440764,High,0.22989367918627768
2023-04-08,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,15.133834407452348,70.7706899204194,29.44987153064254,74.71343093580246,Low,4.9207321804092246
2023-04-08,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,69.90930064884303,87.25224995130894,31.024705562861698,69.37235324686932,Low,4.112411368988467
2023-04-08,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,76.14601260089347,51.73505049216895,31.405779805878062,43.199834137759595,Medium,3.234650866248083
2023-04-09,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,90.222030716389,67.61600291049163,24.0537739556056,71.65661246332331,High,0.8636593872279585
2023-04-09,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,50.41950528068801,51.77662820457405,22.744895847430044,61.75025639504349,High,2.5478534857261024
2023-04-09,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,89.2112756943396,84.7555316344775,28.020005547243805,64.52299803145772,Medium,4.47423448209021
2023-04-09,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,21.706527822926116,98.994892796927,34.62525225185857,62.746235218073764,High,2.268652501066222
2023-04-10,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,61.09837548166299,68.19299022484422,26.06333511648335,73.01185504633807,High,4.144290976045166
2023-04-10,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,40.31228792323823,59.82404611958415,16.99191839793977,64.67778336145797,Low,3.742443790493523
2023-04-10,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,58.497158771603594,94.49835862506463,29.022535331750206,70.97768795238055,Low,4.519283631839776
2023-04-10,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,12.884660879940512,52.756302657128984,30.401885764645286,30.174009379839926,Low,4.67633963832155
2023-04-11,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,78.80202297644998,83.95801697349698,28.23907156443081,67.64175846978162,High,3.9995494095490756
2023-04-11,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,11.574460681817374,53.40659612786963,17.96505372690424,69.40672805018059,Low,1.8564794067364783
2023-04-11,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,88.66772148353246,90.46800075484991,26.559648031674016,80.53452137537295,High,3.7660639296771428
2023-04-11,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,28.92034733255028,90.3798179400408,25.875891590411683,81.11721749005575,Medium,3.0705247211989444
2023-04-12,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,42.127086788228226,88.8051896707518,19.311311032418566,49.34296235331461,High,0.07762883283490729
2023-04-12,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,30.011227251466234,66.4372246970545,32.67826423307478,30.455460342254327,High,4.990232010905471
2023-04-12,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,49.39423000067786,56.08275225355006,26.393940199453052,60.46982104120614,Low,4.618043552472104
2023-04-12,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,58.084054290860905,98.43238203171997,19.752218304452228,65.59853744078681,Medium,2.423741899406077
2023-04-13,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,90.79750778077194,77.35497829728585,16.370433472028175,50.08430582576295,High,2.033648970553119
2023-04-13,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,19.315887346043915,92.49349674163203,32.23507777557084,34.85197726622027,High,2.3188420231040725
2023-04-13,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,74.74426625063334,85.40588831976264,26.4904201946781,54.16540890862716,Low,3.101008790892409
2023-04-13,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,26.57808886517727,52.71002159727176,27.918191127772868,50.71655929054287,High,0.08111582181245192
2023-04-14,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,97.57483837259636,52.10048433965335,24.69432837209022,66.66278932331181,Medium,4.608533805946975
2023-04-14,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,95.3920200587137,67.22026201443482,21.34232311428419,67.71599393238276,High,2.704048078082197
2023-04-14,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,52.843715357294606,71.06392972858919,24.73678163044231,82.59826077136555,Medium,1.701523099716374
2023-04-14,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,22.411202207042333,52.212874193481305,29.972389403922648,41.112306332940896,Medium,1.8064484643761636
2023-04-15,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,58.89216274130999,61.09550219825084,27.45806628255641,59.2158277217692,Medium,4.484581683346152
2023-04-15,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,65.54179009104921,64.13877472480584,16.863725238642925,64.2768894722877,High,4.371760119836838
2023-04-15,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,19.81424538004476,84.9752378174204,15.951363244929999,49.56599045515283,Low,0.39435650988664867
2023-04-15,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,17.410156301876484,52.465398037250544,31.00902627097165,85.36758353463789,Low,1.2558140188546487
2023-04-16,Lesotho_tvws_0,"[41, 25, 30, 66, 58]",Low,881.0,39085,26.83,30,12.381697411754617,80.16498009256101,17.079725731395953,36.162744433451756,Low,3.1234725611185636
2023-04-16,Lesotho_tvws_1,"[54, 25, 41, 30, 66]",Low,264.0,39085,26.83,30,24.064944185264693,90.00621486984151,18.078925281242235,37.935395935748545,Medium,3.9580431230648387
2023-04-16,Lesotho_tvws_2,"[45, 58, 30, 66, 41]",Low,1914.0,39085,26.83,30,66.78914167575181,85.50600757265016,33.33219272992382,63.87066531938627,Low,0.2678563353440361
2023-04-16,Lesotho_tvws_3,"[45, 58, 50, 22, 66, 30]",Low,1021.0,39085,26.83,30,58.9792815778577,86.77272137172889,20.43551596680291,49.984887519181754,Medium,2.300041399494059
